epoch,step,tr_TV_reward,tr_acc_ranker,tr_loss_cls,tr_loss_ranker,tr_loss_reward,val_TV_reward,val_acc_ndcg_ranker,val_acc_prob_click,val_loss_ranker,val_loss_reward
0,499,11.907986385395715,0.854198694229126,0.05015607178211212,0.1584363877773285,0.655765488567419,,,,,
0,999,12.117662917866706,0.8672882318496704,0.051328472793102264,0.1472630351781845,0.6430348390147996,,,,,
0,1499,12.07693675000739,0.7562036514282227,0.04576413333415985,0.2710830569267273,0.6460645108198602,,,,,
0,1736,,,,,,11.879829746398471,0.8432478308677673,0.4046627009223862,0.17503319680690765,0.6452471999600502
1,1999,12.077223815581101,0.8567428588867188,0.04433693736791611,0.1591857373714447,0.6472830022299529,,,,,
1,2499,11.482610924458049,0.8033856153488159,0.041823357343673706,0.2241063416004181,0.6362422902183031,,,,,
1,2999,12.1749204310222,0.5974334478378296,0.041776709258556366,0.4497518539428711,0.6428520143579332,,,,,
1,3473,,,,,,12.197299629478977,0.5944987535476685,0.38852812820718835,0.45211371779441833,0.6426293600380398
2,3499,11.60927522225741,0.6187953948974609,0.04354286938905716,0.42691802978515625,0.6331338088998031,,,,,
2,3999,11.948152622113636,0.8325813412666321,0.0421590581536293,0.1856614500284195,0.6474918587441794,,,,,
2,4499,11.35830409182541,0.8328427672386169,0.040611304342746735,0.19045346975326538,0.6426978190600309,,,,,
2,4999,11.701990901748463,0.824876606464386,0.040219977498054504,0.19692179560661316,0.6409695825786998,,,,,
2,5210,,,,,,11.738160106469538,0.8483482003211975,0.4104101022341625,0.1691993772983551,0.644658679403095
3,5499,11.775624752516553,0.8473834991455078,0.038962215185165405,0.17243866622447968,0.6457936358419644,,,,,
3,5999,11.666350796909033,0.8099192380905151,0.03949405252933502,0.21654199063777924,0.6437077849784228,,,,,
3,6499,10.867822079268315,0.7885363698005676,0.03778441995382309,0.23799359798431396,0.6371717108840755,,,,,
3,6947,,,,,,11.002411500696025,0.7983831763267517,0.3890319150704639,0.22691000998020172,0.6336016093158325
4,6999,11.599863795568838,0.809975266456604,0.038355421274900436,0.2106611728668213,0.6427329535147754,,,,,
4,7499,11.229871761140437,0.8270508646965027,0.03622609004378319,0.1955559402704239,0.637951233235651,,,,,
4,7999,11.920461294553604,0.8223503828048706,0.03752385079860687,0.20043301582336426,0.6419340868048314,,,,,
4,8499,10.680557700236697,0.7924835085868835,0.036842457950115204,0.23718944191932678,0.6331909815433706,,,,,
4,8684,,,,,,11.295913665157038,0.8251050114631653,0.40580965860511603,0.1959773600101471,0.6399187282741874
5,8999,11.266352039603468,0.8005251884460449,0.03579949960112572,0.22412729263305664,0.6326856368588187,,,,,
5,9499,10.636453801185514,0.8110096454620361,0.03557714819908142,0.21193742752075195,0.6279324332104516,,,,,
5,9999,10.454850608063758,0.7883291244506836,0.036518506705760956,0.2362857460975647,0.6283590098251487,,,,,
5,10421,,,,,,10.715863704391575,0.5734002590179443,0.39635214043590944,0.4685097932815552,0.6300452142164347
6,10499,11.048510124645714,0.5862888097763062,0.03798366338014603,0.4609072208404541,0.6280596626102963,,,,,
6,10999,10.873699668760546,0.5728093385696411,0.0378510057926178,0.4764840006828308,0.6199915836056469,,,,,
6,11499,10.694374968386441,0.5956356525421143,0.03777684271335602,0.44523826241493225,0.6240181948213547,,,,,
6,11999,10.60162192819227,0.5962294340133667,0.036421988159418106,0.44662803411483765,0.6278255501054153,,,,,
6,12158,,,,,,10.399657129435255,0.601102888584137,0.40412284808137006,0.4533580243587494,0.6283026856238794
7,12499,10.22827680990242,0.5996710062026978,0.036541372537612915,0.44907844066619873,0.6222396174421498,,,,,
7,12999,10.174470219951594,0.6014812588691711,0.03537914529442787,0.4460528492927551,0.6199170361236361,,,,,
7,13499,11.171188177279923,0.6753915548324585,0.03845023736357689,0.3669321835041046,0.6307367537018813,,,,,
7,13895,,,,,,10.225593804751954,0.6022277474403381,0.4089847415886254,0.44285035133361816,0.626689524198756
8,13999,9.916411926361851,0.5973209142684937,0.03542462736368179,0.4499714970588684,0.6255329213924657,,,,,
8,14499,10.700486538482075,0.6016436815261841,0.034869879484176636,0.4376285672187805,0.636009879116392,,,,,
8,14999,10.725093157743725,0.6102787852287292,0.03591664135456085,0.424658864736557,0.6377303090309907,,,,,
8,15499,10.034551824254503,0.6294782161712646,0.035075027495622635,0.40792420506477356,0.6229218309681649,,,,,
8,15632,,,,,,10.331621916594145,0.6505382657051086,0.40186692661526424,0.38560250401496887,0.6273048563484349
9,15999,10.38341736761354,0.5804962515830994,0.03606410324573517,0.46029841899871826,0.6319390803660716,,,,,
9,16499,10.691469715199794,0.5951586365699768,0.03512129187583923,0.45049363374710083,0.6263959557109634,,,,,
9,16999,10.125025460759685,0.5884351134300232,0.03627866506576538,0.46298569440841675,0.6294999868874342,,,,,
9,17369,,,,,,10.156764368562216,0.5889502167701721,0.4086921230735862,0.45464441180229187,0.625553985294494
10,17499,10.381619545266457,0.5890119075775146,0.034877173602581024,0.45964401960372925,0.6298394599621918,,,,,
10,17999,10.103920190117098,0.5993044972419739,0.03445594757795334,0.45006677508354187,0.625144517690931,,,,,
10,18499,10.494931056263066,0.5734810829162598,0.03506028652191162,0.47854673862457275,0.6262742940049472,,,,,
10,18999,10.000806632506201,0.6100848913192749,0.035754598677158356,0.44132477045059204,0.6304338408148098,,,,,
10,19106,,,,,,10.176263243653937,0.6020625829696655,0.40683725430108286,0.4571795165538788,0.6257763475941706
11,19499,9.807376955226893,0.5886491537094116,0.03443048149347305,0.45965176820755005,0.6246053250311945,,,,,
11,19999,10.152556127316474,0.5799129605293274,0.03564012423157692,0.46121108531951904,0.6233345838850041,,,,,
11,20499,11.363284145111049,0.6016205549240112,0.0352080874145031,0.45103317499160767,0.6417615220421721,,,,,
11,20843,,,,,,13.071502667671814,0.7582215666770935,0.41891069414265464,0.2767411768436432,0.6586716696135766
12,20999,11.622024796230077,0.5726954936981201,0.041933394968509674,0.4763749837875366,0.6370977013705125,,,,,
12,21499,10.699477208522508,0.5741312503814697,0.033631764352321625,0.4808023273944855,0.6369893383871293,,,,,
12,21999,10.94036957750231,0.592721164226532,0.034522492438554764,0.45657384395599365,0.630663435579041,,,,,
12,22499,10.888208863628419,0.622634768486023,0.03654540330171585,0.42749351263046265,0.6309239762239591,,,,,
12,22580,,,,,,10.562683061877193,0.6142603158950806,0.41087822445332733,0.44081416726112366,0.6290855192764826
13,22999,10.621340018497683,0.6102433800697327,0.037843331694602966,0.4417496919631958,0.6238595252952813,,,,,
13,23499,10.863124817409513,0.5916574597358704,0.03945167735219002,0.4575510025024414,0.6252934712149538,,,,,
13,23999,10.67884230800247,0.6845667362213135,0.03885410726070404,0.3567408323287964,0.6279807023142361,,,,,
13,24317,,,,,,11.01100897240512,0.5918382406234741,0.4001176746537532,0.44480547308921814,0.6322217402780496
14,24499,10.436020550793579,0.5797727108001709,0.03426707163453102,0.4601764678955078,0.6339682108152367,,,,,
14,24999,10.701664948802383,0.5772510170936584,0.03558894991874695,0.45988085865974426,0.6322090978054213,,,,,
14,25499,10.033353294914946,0.5842492580413818,0.03406742960214615,0.4658346176147461,0.6215984285031684,,,,,
14,25999,10.554333747115548,0.5729535818099976,0.03557771071791649,0.47308483719825745,0.621114238972371,,,,,
14,26054,,,,,,10.480652297951307,0.5947684645652771,0.40985599175640663,0.45975184440612793,0.6284142098651332
15,26499,10.620085666087489,0.5809435844421387,0.03600876033306122,0.4732200503349304,0.6369088034072025,,,,,
15,26999,10.980370232051861,0.5923805832862854,0.035227060317993164,0.4534550905227661,0.6316176794731634,,,,,
15,27499,10.59110149076239,0.5926031470298767,0.036314092576503754,0.44876986742019653,0.6196175178415084,,,,,
15,27791,,,,,,10.297409317496935,0.583626925945282,0.4057932116473695,0.46491414308547974,0.6265736653159618
16,27999,10.684434537378195,0.5785565376281738,0.033194392919540405,0.4644765257835388,0.6368390907722878,,,,,
16,28499,10.047632164322557,0.5732701420783997,0.034313008189201355,0.46938201785087585,0.6149849074023089,,,,,
16,28999,10.80896679361226,0.579251229763031,0.03523790091276169,0.4633711576461792,0.6299096664526299,,,,,
16,29499,10.52641058574269,0.574917197227478,0.03320756554603577,0.47466397285461426,0.6312112514421773,,,,,
16,29528,,,,,,10.14301127284311,0.5821936130523682,0.40667914532530647,0.46913599967956543,0.6257099968363828
17,29999,10.082471747465558,0.6071814298629761,0.034138113260269165,0.44114211201667786,0.6296764150972814,,,,,
17,30499,11.089574686621102,0.5860766172409058,0.033168114721775055,0.4566890597343445,0.6311804100843441,,,,,
17,30999,10.804072391293586,0.5805040597915649,0.03428436070680618,0.46243107318878174,0.6271965730403244,,,,,
17,31265,,,,,,10.850992848641306,0.6104242205619812,0.410642871038139,0.4452979862689972,0.631814756475651
18,31499,10.680282785574224,0.5961217880249023,0.0360620841383934,0.4518857002258301,0.6259131530078781,,,,,
18,31999,10.123515234508076,0.5830847024917603,0.03349367901682854,0.468475878238678,0.631157056177152,,,,,
18,32499,9.80092660622266,0.5864868760108948,0.03221201151609421,0.46209752559661865,0.6306169185419006,,,,,
18,32999,10.290237634653817,0.581043541431427,0.03156691789627075,0.46628791093826294,0.6272347743255716,,,,,
18,33002,,,,,,9.972717623411645,0.5851244926452637,0.4098089243463315,0.46757107973098755,0.624138443953716
19,33499,10.23785927155614,0.5854301452636719,0.0320160835981369,0.4653111398220062,0.6276398852571584,,,,,
19,33999,10.062875980937786,0.5816704034805298,0.03468839451670647,0.4688495397567749,0.6209744121229126,,,,,
19,34499,10.536944412423003,0.5858882069587708,0.033059753477573395,0.4653681814670563,0.6224054802201848,,,,,
19,34739,,,,,,9.942763615830826,0.5843135118484497,0.4092996727629118,0.4657370150089264,0.6238871538292697
20,34999,10.504211605270292,0.5869983434677124,0.03258984163403511,0.46291422843933105,0.6310703964941203,,,,,
20,35499,10.123441498572953,0.5868550539016724,0.03283219784498215,0.4599478840827942,0.6255627191047157,,,,,
20,35999,10.449604872302576,0.5973092913627625,0.03301716595888138,0.4494273364543915,0.6278163780630248,,,,,
20,36476,,,,,,9.889825596161028,0.5875415205955505,0.4093288050544219,0.4615151882171631,0.623544337669982
21,36499,10.250589232092697,0.5841994881629944,0.031644053757190704,0.4621464014053345,0.6339440721817773,,,,,
21,36999,10.630254101242407,0.5921891927719116,0.03298959881067276,0.4529787003993988,0.6273443228326829,,,,,
21,37499,10.232168764873318,0.5841704607009888,0.032758258283138275,0.4601742923259735,0.6175622812176295,,,,,
21,37999,10.127960115501264,0.5932354927062988,0.03346319496631622,0.45293644070625305,0.6246377729017578,,,,,
21,38213,,,,,,9.84705450820271,0.5892549753189087,0.40947592527495746,0.459892213344574,0.6231723208577247
22,38499,10.5034171914911,0.5847920179367065,0.03163217753171921,0.4615330398082733,0.6324660353924534,,,,,
22,38999,9.882811159137528,0.5882861614227295,0.03242431581020355,0.4596153497695923,0.6205847806838342,,,,,
22,39499,10.27541311237729,0.5851612091064453,0.032454438507556915,0.4596947729587555,0.6244400574685697,,,,,
22,39950,,,,,,9.849446290136385,0.5863285064697266,0.4080056608053998,0.4633016586303711,0.6231832688788674
23,39999,10.045543112250268,0.5909690260887146,0.03180238604545593,0.4569508731365204,0.6180222500872846,,,,,
23,40499,10.230608802417763,0.5973076820373535,0.03260372579097748,0.4463493227958679,0.6111748592124976,,,,,
23,40999,10.702598776123615,0.5926876664161682,0.0314929336309433,0.4539125859737396,0.6340616840212685,,,,,
23,41499,9.914248627385017,0.5889135599136353,0.03179808706045151,0.46072298288345337,0.6231657026757842,,,,,
23,41687,,,,,,9.825790644305835,0.5885443091392517,0.4104412475417442,0.46111398935317993,0.6230261237158065
24,41999,9.333389751390182,0.5855919122695923,0.032689377665519714,0.4631156921386719,0.6186241850425451,,,,,
24,42499,9.888189573449338,0.585854709148407,0.03140056133270264,0.4617013931274414,0.6208987054184896,,,,,
24,42999,9.920254299752402,0.5903127193450928,0.03111589327454567,0.4607140123844147,0.6238315239495384,,,,,
24,43424,,,,,,9.811609329507311,0.5897921919822693,0.41036106861223565,0.457498162984848,0.6228794248439558
25,43499,10.050714058454366,0.5946402549743652,0.03220639005303383,0.4541299045085907,0.6204131083120359,,,,,
25,43999,9.680641530668323,0.5913416147232056,0.0312654934823513,0.4593096375465393,0.6186129287441245,,,,,
25,44499,9.78087726006136,0.5853773951530457,0.03182530030608177,0.45887523889541626,0.6216173025729279,,,,,
25,44999,10.046776075285155,0.5940241813659668,0.0329250805079937,0.4535234868526459,0.6252672482389396,,,,,
25,45161,,,,,,9.811145033974384,0.5872665047645569,0.4095812030718054,0.46067240834236145,0.6228192053175167
